id,title,text,url,wiki_id,views,paragraph_id,langs,text_length,word_count,prompt_token_count,original_paraphrase,corrected_paraphrase,complexity_level,removed_info,added_info,corrected_info,adjusted_complexity,corrected_language,hallucination_in_origin,LLM_judge_content_preservation,LLM_judge_information_loss,LLM_judge_information_addition,LLM_judge_type_of_addition,LLM_judge_complexity_level
726402,Munster,"Im Zuge der 1. Landesausstellung ""Natur im Städtebau"" 1988 wurde die Innenstadt neu gestaltet. 1994 war Munster Ausrichter des Tages der Niedersachsen.",https://de.wikipedia.org/wiki?curid=18443,18443,859.7304077148438,7,33,151,22,1478,"1988 wurde im Rahmen der ersten Landesausstellung 'Natur im Städtebau' die zentrale Infrastruktur Munsters neu konzipiert, was signifikante urbanistische Veränderungen nach sich zog. Sechs Jahre später, 1994, diente die Stadt als Austragungsort für den 'Tag der Niedersachsen', welcher die kulturelle und gesellschaftliche Bedeutung Munsters in Niedersachsen unterstreicht.","1988 wurde im Rahmen der ersten Landesausstellung 'Natur im Städtebau' die zentrale Infrastruktur Munsters neu konzipiert, was signifikante urbanistische Veränderungen nach sich zog. Sechs Jahre später, 1994, diente die Stadt als Austragungsort für den 'Tag der Niedersachsen'.",5,True,False,False,False,False,True,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",passend
510785,Adi Hütter,"Wegen einer hartnäckigen Entzündung an der Achillessehne beendete Hütter am 20. August 2007 seine aktive Karriere. Er entschied sich, fortan als Trainer zu arbeiten. Er übernahm bei den Red Bull Juniors zusammen mit Gerald Baumgartner das Co-Training neben Lars Søndergaard und war für das Spezialtraining zuständig. Ab der Saison 2008/09 war er Cheftrainer der ""Red Bull Juniors"".",https://de.wikipedia.org/wiki?curid=1193319,1193319,1047.8812255859375,4,22,381,57,1538,"Am 20. August 2007 beendete Hütter, aufgrund einer chronischen Entzündung der Achillessehne, seine aktive Karriere im Profifußball. Er verlagerte seinen beruflichen Schwerpunkt und begann eine Trainerlaufbahn. Seine erste bedeutende Position war als Co-Trainer bei den Red Bull Juniors, wo er gemeinsam mit Gerald Baumgartner unter der Leitung von Lars Søndergaard tätig war und für das Spezialtraining verantwortlich zeichnete. Mit Beginn der Saison 2008/09 avancierte er zum Cheftrainer der Mannschaft.","Am 20. August 2007 beendete Hütter, aufgrund einer chronischen Entzündung der Achillessehne, seine aktive Karriere im Profisport. Er verlagerte seinen beruflichen Schwerpunkt und begann eine Trainerlaufbahn. Seine erste bedeutende Position war als Co-Trainer bei den Red Bull Juniors, wo er gemeinsam mit Gerald Baumgartner unter der Leitung von Lars Søndergaard tätig war und für das Spezialtraining verantwortlich zeichnete. Mit Beginn der Saison 2008/09 avancierte er zum Cheftrainer der Mannschaft.",5,False,False,True,False,False,True,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_kompliziert
367744,Terminator 2 – Tag der Abrechnung,"Der T-800 kommt nackt in der Gegenwart an und begibt sich zunächst in eine von Motorradrockern frequentierte Bar. Nach einer körperlichen Auseinandersetzung mit einigen Gästen eignet er sich Kleidung, eine Waffe und ein Motorrad an. Der T-1000 dagegen tötet nach seiner Ankunft in der Gegenwart einen Polizisten, nimmt dessen Gestalt an und bemächtigt sich seiner Pistole und des Polizeiautos. Mit Hilfe des Polizeicomputers erfährt der T-1000 die Adresse von John Connors Pflegeeltern.",https://de.wikipedia.org/wiki?curid=64385,64385,1216.6795654296875,4,69,486,72,1564,"Der T-800, ein androide Entität aus einer dystopischen Zukunft, materialisiert nackt in der zeitgenössischen Ära und begibt sich umgehend in eine von Motorradfahrern frequentierte Lokalität. Dort initiiert er eine physische Konfrontation mit einigen Individuen, was ihm die Aneignung von Bekleidung, einer Handfeuerwaffe sowie eines Motorrades ermöglicht. Im Kontrast dazu manifestiert sich der technologisch überlegene T-1000, der unmittelbar nach seiner Ankunft einen Polizeibeamten eliminiert, dessen Identität usurpiert und sich seiner Ausrüstung bemächtigt. Mithilfe des im Polizeifahrzeug integrierten Computersystems akquiriert der T-1000 zielgerichtet Informationen über den Aufenthaltsort der Pflegeeltern John Connors.","Der T-800, ein androide Entität aus einer dystopischen Zukunft, materialisiert nackt in der zeitgenössischen Ära und begibt sich umgehend in eine von Motorradfahrern frequentierte Lokalität. Dort initiiert er eine physische Konfrontation mit einigen Individuen, was ihm die Aneignung von Bekleidung, einer Handfeuerwaffe sowie eines Motorrades ermöglicht. Im Kontrast dazu manifestiert sich der T-1000, der unmittelbar nach seiner Ankunft einen Polizeibeamten eliminiert, dessen Identität usurpiert und sich seiner Ausrüstung bemächtigt. Mithilfe des im Polizeifahrzeug integrierten Computersystems akquiriert der T-1000 zielgerichtet Informationen über den Aufenthaltsort der Pflegeeltern John Connors.",5,True,False,False,False,False,True,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_kompliziert
632592,Güstrow,"An Güstrow grenzen folgende Gemeinden (im Uhrzeigersinn im Norden beginnend): Sarmstorf, Plaaz, Glasewitz, Lalendorf, Mühl Rosin, Gutow, Gülzow-Prüzen und Lüssow.",https://de.wikipedia.org/wiki?curid=4931761,4931761,934.30029296875,6,54,162,20,1489,"Die Stadt Güstrow ist zentral gelegen und grenzt an mehrere administrative Einheiten. Diese umfassen, beginnend im Norden und weiter im Uhrzeigersinn, die Gemeinden Sarmstorf, Plaaz, Glasewitz, Lalendorf, Mühl Rosin, Gutow, Gülzow-Prüzen und Lüssow, wodurch sie eine signifikante geographische Position innerhalb der Region einnimmt.","Die Stadt Güstrow grenzt an mehrere administrative Einheiten. Diese umfassen, beginnend im Norden und weiter im Uhrzeigersinn, die Gemeinden Sarmstorf, Plaaz, Glasewitz, Lalendorf, Mühl Rosin, Gutow, Gülzow-Prüzen und Lüssow.",5,True,False,False,False,False,True,ungefaehr,manchmal,nie,['NaN'],etwas_zu_kompliziert
959772,Öhringen,"Oberbürgermeister von Öhringen ist der parteilose Thilo Michler. Der bisherige Bürgermeister von Zaberfeld wurde am 7. Juni 2009 zum Nachfolger von Jochen Kübler gewählt. Er erhielt im ersten Wahlgang 60,7 % der abgegebenen Stimmen. Die Wahlbeteiligung lag bei 48 %. Die Amtszeit beträgt acht Jahre.",https://de.wikipedia.org/wiki?curid=4021774,4021774,707.1170654296875,38,37,299,45,1523,"Thilo Michler, ein parteiloser Politiker und vorheriger Bürgermeister von Zaberfeld, wurde am 7. Juni 2009 in einer direkten Wahl zum Oberbürgermeister von Öhringen bestimmt. Er erlangte im ersten Wahlgang 60,7 % der abgegebenen Stimmen, wobei die Wahlbeteiligung lediglich 48 % betrug. Seine Amtszeit ist auf acht Jahre festgelegt, was typisch für derartige politische Ämter in dieser Region ist.","Thilo Michler, ein parteiloser Politiker und vorheriger Bürgermeister von Zaberfeld, wurde am 7. Juni 2009 in einer direkten Wahl zum Oberbürgermeister von Öhringen bestimmt. Er erlangte im ersten Wahlgang 60,7 % der abgegebenen Stimmen, wobei die Wahlbeteiligung lediglich 48 % betrug. Seine Amtszeit ist auf acht Jahre festgelegt.",5,True,False,False,False,False,True,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],etwas_zu_kompliziert
67138,Matrix (Film),"Matrix (englischer Originaltitel: ""The Matrix"") ist ein Science-Fiction-Film aus dem Jahr 1999. Regie führten die Wachowskis, die auch das Drehbuch schrieben und zum Zeitpunkt des Erscheinens noch unter dem Namen ""The Wachowski Brothers"" auftraten. Die Hauptrollen spielten Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss und Hugo Weaving. Im Mai 2003 folgte die Fortsetzung mit ""Matrix Reloaded"", im November 2003 der dritte Teil ""Matrix Revolutions"" und im Dezember 2021 Teil 4 mit ""Matrix Resurrections"".",https://de.wikipedia.org/wiki?curid=1707651,1707651,1970.4813232421875,0,77,510,72,1571,"Matrix, ein einflussreicher Science-Fiction-Film aus dem Jahr 1999, wurde von den Wachowskis dirigiert und verfasst. Zu dieser Zeit traten sie noch unter dem Namen 'The Wachowski Brothers' auf. Der Film, der durch seine innovativen visuellen Effekte und komplexen narrativen Strukturen bekannt wurde, stellte Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss und Hugo Weaving in den Hauptrollen vor. Matrix generierte drei Fortsetzungen: Matrix Reloaded und Matrix Revolutions, beide 2003, sowie Matrix Resurrections, die 2021 erschien, und erweiterte damit die narrative und thematische Komplexität der Serie.","Matrix, ein einflussreicher Science-Fiction-Film aus dem Jahr 1999, wurde von den Wachowskis dirigiert und verfasst. Zu dieser Zeit traten sie noch unter dem Namen 'The Wachowski Brothers' auf. Der Film stellte Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss und Hugo Weaving in den Hauptrollen vor. Matrix generierte drei Fortsetzungen: Matrix Reloaded und Matrix Revolutions, beide 2003, sowie Matrix Resurrections, die 2021 erschien.",5,True,False,False,False,False,True,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_kompliziert
763790,Leo XIII.,"Bereits als Junge galt er als hochbegabt und entwickelte eine Vorliebe für das Lateinische. Von 1818 bis 1824 ging er am Jesuitenkolleg in Viterbo zur Schule, von 1824 bis 1832 folgte das Theologiestudium am Collegium Romanum. Die Ausbildung für den päpstlichen Verwaltungs- und Diplomatendienst an der Accademia dei Nobili Ecclesiastici in Rom dauerte von 1832 bis 1837. Pecci promovierte 1835 zum Doktor beider Rechte (Dr. iur. utr.).",https://de.wikipedia.org/wiki?curid=13627,13627,831.2879638671875,4,85,436,67,1568,"Der Junge war sehr schlau und mochte Latein sehr gerne. Er ging acht Jahre lang in eine Schule, die Jesuitenkolleg in Viterbo hieß. Danach lernte er noch acht Jahre über Gott. Später machte er eine Ausbildung für einen besonderen Beruf in Rom. Er lernte dort fünf Jahre lang. Im Jahr 1835 bekam er einen wichtigen Schulabschluss.","Der Junge war sehr schlau und mochte Latein sehr gerne. Er ging 6 Jahre lang in eine Schule, die Jesuitenkolleg in Viterbo hieß. Danach lernte er noch acht Jahre über Gott. Später machte er eine Ausbildung für einen besonderen Beruf in Rom. Er lernte dort fünf Jahre lang. Im Jahr 1835 bekam er einen wichtigen Schulabschluss.",1,False,False,True,False,False,True,ungefaehr,haeufig,manchmal,"['Erklaerungen/Definitionen', 'Faktisch_korrekte_Informationen']",zu_einfach
817628,New Model Army (Band),Seit Herbst 2021 spielte Marshall Gill nicht mehr auf öffentlichen Auftritten den Gitarristen der Band. Seinen Part übernahm seitdem Dean White.,https://de.wikipedia.org/wiki?curid=196030,196030,794.3511962890625,34,14,144,21,1465,Marshall Gill macht keine Musik mehr in der Band. Jetzt spielt Dean White Gitarre.,Seit Herbst 2021 macht Marshall Gill keine Musik mehr in der Band. Jetzt spielt Dean White Gitarre.,1,False,True,False,False,False,False,ungefaehr,haeufig,nie,['NaN'],zu_einfach
529881,Kristin Kreuk,"Im April 2005 stand Kreuk für die Dreharbeiten zu ""Partition"" vor der Kamera, einem Epikfilm, der von der Beziehung zwischen dem britisch-indischen Soldaten ""Gian Singh"" (gespielt von Jimi Mistry) und der weißen 17-jährigen ""Naseem"" (gespielt von Kreuk) handelt. Als Drehorte dienten Afrika, Indien und England. 2009 übernahm Kreuk die Hauptrolle im Film ""Street Fighter: The Legend of Chun-Li"", der auf der gleichnamigen Computerspielreihe basiert. Der Film kam im Februar 2009 in die US-Kinos.",https://de.wikipedia.org/wiki?curid=573970,573970,1028.729736328125,6,45,495,73,1577,"Im Jahr 2005 arbeitete Kreuk bei einem Film mit. Der Film heißt 'Partition'. In dem Film geht es um eine Liebe. Gian Singh ist ein Soldat. Naseem ist ein junges Mädchen. Sie ist 17 Jahre alt. Die beiden mögen sich sehr. Teile des Films wurden in Afrika, Indien und England gedreht. Im Jahr 2009 spielte Kreuk in einem anderen Film. Der Film heißt 'Street Fighter: The Legend of Chun-Li'. Dieser Film basiert auf einem Computerspiel. Der Film kam 2009 in die Kinos in den USA.","Im Jahr 2005 arbeitete Kreuk bei einem Film mit. Der Film heißt 'Partition'. In dem Film geht es um Liebe. Gian Singh ist ein Soldat. Naseem ist ein junges Mädchen. Sie ist 17 Jahre alt. Die beiden mögen sich sehr. Teile des Films wurden in Afrika, Indien und England gedreht. Im Jahr 2009 spielte Kreuk in einem anderen Film. Der Film heißt 'Street Fighter: The Legend of Chun-Li'. Dieser Film basiert auf einem Computerspiel. Der Film kam 2009 in die Kinos in den USA.",1,False,False,False,False,True,False,ungefaehr,haeufig,nie,['NaN'],zu_einfach
497767,Akupunktur,"Eine Akupunktursitzung dauert etwa 20 bis 30 Minuten. Dabei wird der Patient ruhig und entspannt gelagert, typischerweise liegt er oder sitzt bequem. Vor dem Einstich einer Nadel wird die Stelle und die unmittelbare Umgebung leicht massiert. Während einer Sitzung werden so wenige Punkte wie möglich gestochen. Manche Autoren geben eine Maximalzahl von 16 an, die aber in Einzelfällen überstiegen werden kann.",https://de.wikipedia.org/wiki?curid=23083,23083,1061.71826171875,26,85,409,61,1541,Bei einer Akupunktur liegt man sehr ruhig. Der Termin dauert etwa eine halbe Stunde. Vor dem Nadelstechen wird die Stelle kurz massiert. Es werden nicht so viele Punkte genadelt.,Bei einer Akupunktur liegt man sehr ruhig. Der Termin dauert etwa eine halbe Stunde. Vor dem Nadelstechen wird die Stelle kurz massiert. Es wird nicht an vielen Stellen gestochen.,1,False,False,False,False,True,False,ungefaehr,haeufig,nie,['NaN'],zu_einfach
401275,Harry Houdini,"Houdini rivalisierte mit Fakiren, die außerordentliche Körperbeherrschung zeigten und Todesgefahren widerstanden. So brach Houdini den Rekord eines Fakirs, in einem verschlossenen Sarg möglichst lange ohne Luftzufuhr zu überleben. Houdini kopierte die Show eines dieser Fakire und behauptete, dass er jeden von einem Mann geführten Schlag in den Unterleib durch Anspannung seiner Bauchmuskulatur unversehrt überstehen könne. Diese Tests waren nicht Bestandteil seiner Show, jedoch ließ er kaum eine Gelegenheit zum Beweis seines Könnens aus.",https://de.wikipedia.org/wiki?curid=244011,244011,1171.375732421875,10,75,541,73,1582,"Houdini war ein berühmter Künstler. Er konnte sehr lange ohne Luft in einem Holzkasten aushalten. Das machen auch Fakire. Houdini hat einmal einen Rekord gebrochen, weil er länger ohne Luft blieb als ein Fakir. Er zeigte auch, dass er starke Bauchmuskeln hat. Er konnte einen Schlag in den Bauch bekommen und es tat ihm nicht weh. Das machte er nicht in seiner Show, aber er tat es manchmal, um zu zeigen, wie stark er ist.","Houdini war ein Künstler. Er konnte sehr lange ohne Luft in einem Kasten aushalten. Das machen auch Fakire. Houdini hat einmal einen Rekord gebrochen, weil er länger ohne Luft blieb als ein Fakir. Er zeigte auch, dass er starke Bauchmuskeln hat. Er konnte einen Schlag in den Bauch bekommen und es tat ihm nicht weh. Das machte er nicht in seiner Show, aber er tat es manchmal, um zu zeigen, wie stark er ist.",1,False,False,False,True,False,True,ungefaehr,haeufig,manchmal,"['Erklaerungen/Definitionen', 'Faktisch_korrekte_Informationen']",zu_einfach
664087,Germanisches Neuheidentum,"Insbesondere im angloamerikanischen Sprachraum unterscheidet man zwischen ""universalist""- und ""folkish""-Ásatrú.",https://de.wikipedia.org/wiki?curid=42498,42498,908.4347534179688,67,23,111,10,1460,"Es gibt zwei Arten von Ásatrú. Eine Art sagt, dass Ásatrú für alle Menschen ist. Die andere Art sagt, dass Ásatrú nur für bestimmte Leute ist.",Es gibt zwei Arten von Ásatrú. Eine Art heißt 'universalist'-Ásatrú. Die andere Art heißt 'folkish'-Ásatrú.,1,True,False,True,True,False,True,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],zu_einfach
278103,Carl XVI. Gustaf,"Nach der Tsunami-Katastrophe Weihnachten 2004, bei der über 500 schwedische Erwachsene und Kinder ums Leben kamen, hielt Carl Gustaf 2005 eine bewegende Rede, die auf viel Anerkennung stieß.",https://de.wikipedia.org/wiki?curid=109594,109594,1353.2100830078125,8,87,190,28,1489,"2004 passierte ein großes Unglück. Ein Tsunami kam und viele Menschen starben, auch aus Schweden. Viele waren Kinder. Im nächsten Jahr sprach König Carl Gustaf und viele Menschen fanden seine Worte gut.",2004 passierte ein großes Unglück. Ein Tsunami kam und viele Schweden starben. Es starben auch Kinder. Im nächsten Jahr sprach König Carl Gustaf und viele Menschen fanden seine Worte gut.,1,False,False,True,True,False,True,ungefaehr,haeufig,manchmal,"['Erklaerungen/Definitionen', 'Faktisch_korrekte_Informationen']",zu_einfach
682201,Polizei (Vereinigte Staaten),"Eine Besonderheit stellen die Polizeibehörden der indigenen Ethnien Amerikas („Indianer“) dar. Die zahlenmäßig größte ist die Reservatspolizei der Navajo Nation in Arizona, die ""Navajo Nation Police"", die auch eigene Justizgefängnisse betreibt. Eine weitere große Polizeibehörde betreibt das ""Oglala Lakota Nation's police department"".",https://de.wikipedia.org/wiki?curid=1070071,1070071,894.1629638671875,19,17,335,42,1527,In Amerika gibt es besondere Polizeien für die Indianer. Die größte Polizei haben die Navajo in Arizona. Die Navajo-Polizei hat auch eigene Gefängnisse. Eine andere große Indianer-Polizei ist bei den Oglala Lakota.,In Amerika gibt es besondere Polizeien von den Indianern. Die größte Polizei haben die Navajo in Arizona. Die Navajo-Polizei hat auch eigene Gefängnisse. Eine andere große Indianer-Polizei ist bei den Oglala Lakota.,1,False,False,True,False,False,True,ungefaehr,manchmal,nie,['NaN'],zu_einfach
612162,Normalisierung (Datenbank),"Die Beispielgrafik zeigt die fehlerhafte Modellierung der mehrwertigen Abhängigkeiten und die korrekte Lösung. Zwischen Haustier und Fahrzeug besteht keine Beziehung, somit war die Beziehung „besitzt“ falsch modelliert.",https://de.wikipedia.org/wiki?curid=42617,42617,952.171875,63,33,219,27,1490,Auf der Zeichnung ist ein Fehler. Ein Haustier und ein Fahrzeug sind gezeigt. Aber ein Haustier kann kein Fahrzeug haben. Das war nicht richtig gezeigt.,Auf der Zeichnung ist ein Fehler. Ein Haustier und ein Fahrzeug werden gezeigt. Aber ein Haustier kann kein Fahrzeug haben. Das war nicht richtig gezeigt.,1,False,False,False,False,True,False,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],zu_einfach
113953,Lost (Fernsehserie),"Später finden die beiden zufällig eine Luke im Dschungel, erzählen aber erst keinem von ihrer Entdeckung, sondern legen heimlich den Zugang frei und versuchen ihn vergeblich zu öffnen. Boone stirbt in der 20. Episode der 1. Staffel an den Folgen seiner Verletzungen, die er erlitt, als er versuchte in einem Wrack einer Propellermaschine, welches wackelig auf einer Klippe hing, einen Notruf abzusenden. Das Flugzeug stürzte mit ihm herab.",https://de.wikipedia.org/wiki?curid=635251,635251,1761.978271484375,53,79,439,68,1560,"Zwei Freunde finden eine geheime Tür im Wald. Sie sagen erst einmal niemandem davon. Sie wollen die Tür öffnen, aber es klappt nicht. Später hat einer der Freunde einen Unfall und stirbt. Er war in einem kaputten Flugzeug auf einem Berg und wollte Hilfe rufen. Das Flugzeug fiel herunter.","Zwei Personen finden eine geheime Tür im Wald. Sie sagen erst einmal niemandem davon. Sie wollen die Tür öffnen, aber es klappt nicht. Später hat einer der Freunde einen Unfall und stirbt. Er war in einem kaputten Flugzeug auf einem Berg und wollte Hilfe rufen. Das Flugzeug fiel herunter.",1,False,False,True,False,False,True,ungefaehr,manchmal,manchmal,"['Erklaerungen/Definitionen', 'Faktisch_korrekte_Informationen']",zu_einfach
815622,Liste geflügelter Worte/W,In einem Fernsehinterview mit dem Journalisten Martin Bashir gab Lady Diana im November des Jahres 1995 zahlreiche Details ihrer Ehe mit Prinz Charles preis. So sprach sie auch über ihre eigene Affäre. Das Interview gipfelte in den berühmten Worten:,https://de.wikipedia.org/wiki?curid=2815229,2815229,795.9588012695312,326,0,249,39,1492,Lady Diana hat im Fernsehen mit einem Mann namens Martin Bashir gesprochen. Sie erzählte von ihrer Ehe und auch von einer eigenen Affäre. Sie sagte berühmte Worte.,Lady Diana hat im Fernsehen mit einem Mann namens Martin Bashir gesprochen. Sie erzählte von ihrer Ehe und auch von einer eigenen Affäre. Sie sagte diese berühmten Worte.,1,False,False,True,False,False,True,ungefaehr,haeufig,nie,['NaN'],zu_einfach
503929,Gothic (Kultur),"Die Gothic-Kultur ist eine Subkultur, die Anfang der 1980er Jahre aus dem Punk- und New-Wave-Umfeld hervorging und sich aus mehreren Splitterkulturen zusammensetzt. Sie existierte in den 1980er und 1990er Jahren im Rahmen der Dark-Wave-Bewegung und bildete bis zur Jahrtausendwende den Knotenpunkt der sogenannten Schwarzen Szene.",https://de.wikipedia.org/wiki?curid=156160,156160,1054.7926025390625,0,46,330,45,1527,"Die Gothic-Kultur ist eine Gruppe von Menschen, die besondere Musik und Kleidung mögen. Diese Gruppe entstand um 1980 herum. Die Mitglieder dieser Kultur kleiden sich oft dunkel und hören spezielle Musik.",Die Gothic-Kultur ist eine besondere Gruppe. Die Gruppe begann in den 1980er Jahren.  Die Gruppe  kam aus dem Punk und New Wave. Die Gruppe besteht aus vielen kleinen Gruppen. Die Gruppe war Teil der Dark-Wave-Bewegung. Viele Menschen mochten die Gruppe bis zum Jahr 2000.,1,False,False,True,True,False,True,ungefaehr,haeufig,nie,['NaN'],zu_einfach
408942,Heinz-Christian Strache,"Strache erreichte gemeinsam mit seiner Partei bei der Nationalratswahl 2006 11,03 Prozent der Wählerstimmen, was ein leichtes Plus von 1,02 Prozent im Vergleich zur Wahl 2002 bedeutete. Mit 21 Mandaten war die FPÖ gleichauf mit den Grünen die viertgrößte Partei des österreichischen Parlaments. Da sich die Regierungsbildung der späteren Großen Koalition zunächst als langwierig erwies, befürwortete Strache während der Regierungsbildung eine Konzentrationsregierung und schloss eine Koalition mit dem BZÖ und den Grünen vehement aus.",https://de.wikipedia.org/wiki?curid=1936075,1936075,1161.8309326171875,23,41,534,74,1580,"Im Jahr 2006 nahm Herr Strache mit seiner Partei an der Nationalratswahl teil. Sie erhielten 11,03 Prozent der Stimmen, ein kleiner Anstieg im Vergleich zur letzten Wahl. Sie erhielten 21 Sitze und waren damit gleich groß wie die Grünen, eine der vier größten Parteien im österreichischen Parlament. Die Regierungsbildung dauerte lange. Während dieser Zeit sagte Herr Strache, dass er eine Konzentrationsregierung möchte und eine Zusammenarbeit mit den Parteien BZÖ und den Grünen ablehnte.","Im Jahr 2006 nahm Herr Strache mit seiner Partei an der Nationalratswahl teil. Sie erhielten 11,03 Prozent der Stimmen, ein kleiner Anstieg im Vergleich zur letzten Wahl. Sie erhielten 21 Sitze und waren damit gleich groß wie die Grünen, eine der vier größten Parteien im österreichischen Parlament. Die Regierungsbildung dauerte lange. Während dieser Zeit sagte Herr Strache, dass er eine Regierung möchte, die alle Parteien umfasst. Er wollte nicht mit den Parteien BZÖ und den Grünen zusammenarbeiten.",2,False,False,False,True,False,False,ungefaehr,haeufig,manchmal,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_einfach
529881,Kristin Kreuk,"Im April 2005 stand Kreuk für die Dreharbeiten zu ""Partition"" vor der Kamera, einem Epikfilm, der von der Beziehung zwischen dem britisch-indischen Soldaten ""Gian Singh"" (gespielt von Jimi Mistry) und der weißen 17-jährigen ""Naseem"" (gespielt von Kreuk) handelt. Als Drehorte dienten Afrika, Indien und England. 2009 übernahm Kreuk die Hauptrolle im Film ""Street Fighter: The Legend of Chun-Li"", der auf der gleichnamigen Computerspielreihe basiert. Der Film kam im Februar 2009 in die US-Kinos.",https://de.wikipedia.org/wiki?curid=573970,573970,1028.729736328125,6,45,495,73,1577,"Im April 2005 spielte Kreuk in einem Film namens 'Partition'. Der Film handelt von einer Liebesgeschichte. Die Geschichte ist zwischen einem britisch-indischen Soldaten namens Gian Singh und einem weißen Mädchen namens Naseem, die 17 Jahre alt ist. Der Film wurde in Afrika, Indien und England gedreht. Im Jahr 2009 hatte Kreuk die Hauptrolle im Film 'Street Fighter: The Legend of Chun-Li', welcher auf einer Videospieleserie basiert. Der Film kam im Februar 2009 in den USA in die Kinos.","Im April 2005 spielte Kreuk in einem Film namens 'Partition'. Der Film handelt von einer Beziehung. Die Geschichte ist zwischen einem britisch-indischen Soldaten namens Gian Singh und einem weißen Mädchen namens Naseem, die 17 Jahre alt ist. Der Film wurde in Afrika, Indien und England gedreht. Im Jahr 2009 hatte Kreuk die Hauptrolle im Film 'Street Fighter: The Legend of Chun-Li', welcher auf einer Videospieleserie basiert. Der Film kam im Februar 2009 in den USA in die Kinos.",2,False,False,True,False,False,True,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],etwas_zu_einfach
497767,Akupunktur,"Eine Akupunktursitzung dauert etwa 20 bis 30 Minuten. Dabei wird der Patient ruhig und entspannt gelagert, typischerweise liegt er oder sitzt bequem. Vor dem Einstich einer Nadel wird die Stelle und die unmittelbare Umgebung leicht massiert. Während einer Sitzung werden so wenige Punkte wie möglich gestochen. Manche Autoren geben eine Maximalzahl von 16 an, die aber in Einzelfällen überstiegen werden kann.",https://de.wikipedia.org/wiki?curid=23083,23083,1061.71826171875,26,85,409,61,1541,Eine Akupunkturbehandlung dauert meistens 20 bis 30 Minuten. Dabei liegt oder sitzt der Patient entspannt. Vor dem Setzen der Nadeln massiert der Akupunkteur die Haut kurz. Normalerweise werden nicht mehr als 16 Punkte genadelt.,Eine Akupunkturbehandlung dauert meistens 20 bis 30 Minuten. Dabei liegt oder sitzt der Patient entspannt. Vor dem Setzen der Nadeln massiert der Akupunkteur die Haut kurz. Normalerweise werden nicht mehr als 16 Punkte gestochen.,2,False,False,False,False,True,False,ungefaehr,haeufig,nie,['NaN'],etwas_zu_einfach
401275,Harry Houdini,"Houdini rivalisierte mit Fakiren, die außerordentliche Körperbeherrschung zeigten und Todesgefahren widerstanden. So brach Houdini den Rekord eines Fakirs, in einem verschlossenen Sarg möglichst lange ohne Luftzufuhr zu überleben. Houdini kopierte die Show eines dieser Fakire und behauptete, dass er jeden von einem Mann geführten Schlag in den Unterleib durch Anspannung seiner Bauchmuskulatur unversehrt überstehen könne. Diese Tests waren nicht Bestandteil seiner Show, jedoch ließ er kaum eine Gelegenheit zum Beweis seines Könnens aus.",https://de.wikipedia.org/wiki?curid=244011,244011,1171.375732421875,10,75,541,73,1582,"Houdini war ein berühmter Künstler, der seine Fähigkeiten mit Fakiren verglich. Diese sind dafür bekannt, sehr lange ohne Luft in einem geschlossenen Sarg zu sein. Houdini hat diesen Rekord gebrochen. Außerdem behauptete er, dass er jeden Schlag in den Bauch aushalten kann, ohne verletzt zu werden, indem er seine Bauchmuskeln anspannte. Obwohl dies nicht Teil seiner eigentlichen Vorstellungen war, nutzte er jede Gelegenheit, um seine Fähigkeiten zu beweisen.","Houdini war ein Künstler, der seine Fähigkeiten mit Fakiren verglich. Diese sind dafür bekannt, sehr lange ohne Luft in einem geschlossenen Sarg zu sein. Houdini hat diesen Rekord gebrochen. Außerdem behauptete er, dass er jeden Schlag in den Bauch aushalten kann, ohne verletzt zu werden, indem er seine Bauchmuskeln anspannte. Obwohl dies nicht Teil seiner eigentlichen Vorstellungen war, nutzte er jede Gelegenheit, um seine Fähigkeiten zu beweisen.",2,True,False,False,False,False,True,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_einfach
